lat,lon,use_type,use_code,year_built,gross_area,story_height,number_of_stories,address,Address,Type,fire_late,fire_early,Fire_final
38.060242673721106,-78.4961868351162,R,Retail Store,1959.0,13275.0,12.0,3.0,"2206 NORTH BERKSHIRE RD Charlottesville, VA",2206 NORTH BERKSHIRE RD,Commercial,0,0.0,0.0
38.0634640905673,-78.49577893003979,R,Office Building,1986.0,2400.0,12.0,3.0,"2306 SHELBY DR Charlottesville, VA",2306 SHELBY DR,Commercial,0,0.0,0.0
38.0596163673469,-78.4959586122449,R,Office Building,1986.0,2520.0,12.0,3.0,"2121 ANGUS RD Charlottesville, VA",2121 ANGUS RD,Commercial,0,0.0,0.0
38.0471409241394,-78.4709704889794,R,Office Building,1986.0,2691.0,12.0,3.0,"113 MELBOURNE PARK CIR Charlottesville, VA",113 MELBOURNE PARK CIR,Commercial,0,0.0,0.0
38.02755085,-78.48005970000001,R,Office Building,1925.0,2304.0,12.0,3.0,"414 GARRETT ST Charlottesville, VA",414 GARRETT ST,Commercial,0,0.0,0.0
38.0279079,-78.4801155,R,Office Building,1925.0,1994.0,12.0,2.0,"415 GARRETT ST Charlottesville, VA",415 GARRETT ST,Commercial,0,0.0,0.0
38.02684765,-78.4808667892201,R,Mixed Retail w/Res Units,1954.0,2631.0,10.0,1.0,"415 GARRETT ST Charlottesville, VA",415 GARRETT ST,Commercial,1,0.0,1.0
38.0279096,-78.480182,R,Mixed Retail w/Res Units,1954.0,2736.0,8.0,1.0,"414 GARRETT ST Charlottesville, VA",414 GARRETT ST,Commercial,0,0.0,0.0
38.0610674,-78.49521690000002,R,Retail Store,0.0,,,,"2206 NORTH BERKSHIRE RD Charlottesville, VA",2206 NORTH BERKSHIRE RD,Commercial,0,0.0,0.0
38.03849845,-78.48727415,R,Restaurant,0.0,958.0,12.0,1.0,"901 CHARLTON AVE Charlottesville, VA",901 CHARLTON AVE,Commercial,0,0.0,0.0
38.0145228,-78.50505140000001,R,Retail Store,1925.0,1503.0,12.0,1.0,"102 LONGWOOD DR Charlottesville, VA",102 LONGWOOD DR,Commercial,0,0.0,0.0
38.02820785,-78.515642484491,R,Office Building,1967.0,40266.0,8.0,3.0,"2010 STADIUM RD Charlottesville, VA",2010 STADIUM RD,Commercial,0,0.0,0.0
38.028241799999996,-78.51563490000002,R,Office Building,1967.0,23812.0,8.0,2.0,"2010 STADIUM RD Charlottesville, VA",2010 STADIUM RD,Commercial,0,0.0,0.0
38.03087470000001,-78.5041753,R,Parking Structure,1975.0,,12.0,1.0,"419 BRANDON AVE Charlottesville, VA",419 BRANDON AVE,Commercial,0,0.0,0.0
38.041292999999996,-78.501859,R,Office,1926.0,1053.0,10.0,1.0,"68 UNIVERSITY WAY Charlottesville, VA",68 UNIVERSITY WAY,Commercial,0,0.0,0.0
38.03626795,-78.4847838043835,C,Office Building,1964.0,232.0,10.0,1.0,"713 HARRIS ST Charlottesville, VA",713 HARRIS ST,Commercial,0,0.0,0.0
38.03629900000001,-78.48482879999997,C,Office Building,1964.0,24255.0,10.0,1.0,"713 HARRIS ST Charlottesville, VA",713 HARRIS ST,Commercial,0,0.0,0.0
38.0230701,-78.4804113,R,Kennels,1998.0,10000.0,12.0,1.0,"637 BLENHEIM AVE Charlottesville, VA",637 BLENHEIM AVE,Commercial,0,0.0,0.0
38.0216152,-78.4830308,R,Kennels,1998.0,5000.0,12.0,2.0,"1104 6TH ST Charlottesville, VA",1104 6TH ST,Commercial,0,0.0,0.0
38.0142745,-78.47008829999999,R,Retail Store,1970.0,1966.0,12.0,1.0,"1000 LINDEN AVE Charlottesville, VA",1000 LINDEN AVE,Commercial,0,0.0,0.0
38.0236721,-78.4803822083185,R,Storage Warehouse,1951.0,4202.0,12.0,1.0,"620 BOLLING AVE Charlottesville, VA",620 BOLLING AVE,Commercial,0,0.0,0.0
38.02267670000001,-78.47725899999998,R,Storage Warehouse,1951.0,5176.0,12.0,1.0,"809 BOLLING AVE Charlottesville, VA",809 BOLLING AVE,Commercial,0,0.0,0.0
38.0415754,-78.49290599999998,R,Multiple Commercial Use,1961.0,2816.0,12.0,1.0,"758 MADISON AVE Charlottesville, VA",758 MADISON AVE,Commercial,0,0.0,0.0
38.0415754,-78.49290599999998,R,Restaurant,1968.0,3420.0,12.0,1.0,"758 MADISON AVE Charlottesville, VA",758 MADISON AVE,Commercial,0,0.0,0.0
0.0,0.0,R,Fast Food Restaurant,1971.0,2087.0,12.0,1.0,"601 11TH ST Charlottesville, VA",601 11TH ST,Commercial,0,0.0,0.0
38.032343419239204,-78.4659747616332,R,Motel,1983.0,12000.0,12.0,2.0,"606 GILLESPIE AVE Charlottesville, VA",606 GILLESPIE AVE,Commercial,0,0.0,0.0
38.0322541,-78.4658223,R,Restaurant,1979.0,2610.0,12.0,1.0,"606 GILLESPIE AVE Charlottesville, VA",606 GILLESPIE AVE,Commercial,0,0.0,0.0
38.0364914,-78.46842319999998,R,Supermarket,1980.0,54403.0,20.0,1.0,"815 LOCUST AVE Charlottesville, VA",815 LOCUST AVE,Commercial,0,0.0,0.0
38.02417120000001,-78.4903116,R,Retail Store,1962.0,3960.0,12.0,1.0,"705 RIDGE ST Charlottesville, VA",705 RIDGE ST,Commercial,0,0.0,0.0
38.024124799999996,-78.471142603991,R,Restaurant,1970.0,3195.0,12.0,1.0,"1109 MYRTLE ST Charlottesville, VA",1109 MYRTLE ST,Commercial,0,0.0,0.0
38.02283679999999,-78.48382990000002,R,Convenience Market,1973.0,2400.0,12.0,1.0,"1007 RAYON ST Charlottesville, VA",1007 RAYON ST,Commercial,0,0.0,0.0
38.0237334,-78.4699995,R,Group Care Home,1967.0,32866.0,12.0,2.0,"221 CARLTON RD Charlottesville, VA",221 CARLTON RD,Commercial,0,0.0,0.0
38.0432435714286,-78.49422485714291,R,Group Care Home,1967.0,32866.0,12.0,2.0,"820 CABELL AVE Charlottesville, VA",820 CABELL AVE,Commercial,0,0.0,0.0
38.0279451,-78.4802613,R,Office Building,1983.0,35388.0,12.0,1.0,"402 GARRETT ST Charlottesville, VA",402 GARRETT ST,Commercial,0,0.0,0.0
38.030414,-78.473957,,Multiple Commercial Use,1981.0,4620.0,12.0,1.0,"908 JEFFERSON ST Charlottesville, VA",908 JEFFERSON ST,Commercial,0,0.0,0.0
38.025814418284,-78.5223164562766,R,Retail Store,2003.0,27300.0,12.0,1.0,"104 WESTERLY AVE Charlottesville, VA",104 WESTERLY AVE,Commercial,0,0.0,0.0
38.0380236,-78.4979469,R,Office Building,1977.0,7040.0,16.0,2.0,"1407 VIRGINIA AVE Charlottesville, VA",1407 VIRGINIA AVE,Commercial,0,0.0,0.0
38.039812,-78.513538,R,Office Building,1977.0,7040.0,16.0,2.0,"112 MINOR RD Charlottesville, VA",112 MINOR RD,Commercial,0,0.0,0.0
38.0373354,-78.51032529999998,R,Service Repair Garage,1959.0,1308.0,12.0,1.0,"1931 THOMSON RD Charlottesville, VA",1931 THOMSON RD,Commercial,0,0.0,0.0
38.0417551980481,-78.49354817910141,R,Retail Store,1920.0,2319.0,12.0,1.0,"758 MADISON AVE Charlottesville, VA",758 MADISON AVE,Commercial,0,0.0,0.0
38.0235141,-78.4791238,R,Restaurant,1954.0,1511.0,12.0,1.0,"705 BOLLING AVE Charlottesville, VA",705 BOLLING AVE,Commercial,0,0.0,0.0
38.0233474,-78.4716646,R,Retail Store,1953.0,6338.0,12.0,1.0,"1200 CARLTON AVE Charlottesville, VA",1200 CARLTON AVE,Commercial,0,0.0,0.0
38.02704129999999,-78.5127722,R,Retail Store,1953.0,600.0,12.0,1.0,"101 WASHINGTON AVE Charlottesville, VA",101 WASHINGTON AVE,Commercial,0,0.0,0.0
39.7905124189189,-85.61167172972971,R,Restaurant,1950.0,540.0,10.0,1.0,"214 SOUTH ST Charlottesville, VA",214 SOUTH ST,Commercial,0,0.0,0.0
38.0197569,-78.51712169999998,R,Restaurant,1950.0,330.0,8.0,1.0,"212 SUNSET AVE Charlottesville, VA",212 SUNSET AVE,Commercial,0,0.0,0.0
38.03079275,-78.508686427787,R,Office Building,0.0,,,,"1707 JEFFERSON PARK AVE Charlottesville, VA",1707 JEFFERSON PARK AVE,Commercial,0,0.0,0.0
38.061096116788,-78.4980877408302,R,Retail Store,1920.0,2952.0,12.0,2.0,"2306 ANGUS RD Charlottesville, VA",2306 ANGUS RD,Commercial,0,0.0,0.0
38.060011,-78.5008323,R,Storage Warehouse,1987.0,2600.0,14.0,1.0,"2311 WAYNE AVE Charlottesville, VA",2311 WAYNE AVE,Commercial,0,0.0,0.0
38.01720770000001,-78.47303961894409,R,Supermarket,1980.0,54403.0,20.0,1.0,"1602 MONTICELLO RD Charlottesville, VA",1602 MONTICELLO RD,Commercial,0,0.0,0.0
38.0266896,-78.48371620000002,R,Office Building,1986.0,2330.0,12.0,1.0,"511 1ST ST Charlottesville, VA",511 1ST ST,Commercial,0,0.0,0.0
38.053112954492505,-78.4883074653576,R,Group Care Home,1956.0,153.0,12.0,1.0,"1432 RUGBY RD Charlottesville, VA",1432 RUGBY RD,Commercial,0,0.0,0.0
38.0527373149413,-78.4894674274217,R,Group Care Home,1956.0,343.0,12.0,2.0,"1360 HILLTOP RD Charlottesville, VA",1360 HILLTOP RD,Commercial,0,0.0,0.0
38.059932,-78.49861800000001,R,Group Care Home,1956.0,8400.0,12.0,1.0,"1609 CEDAR HILL RD Charlottesville, VA",1609 CEDAR HILL RD,Commercial,0,0.0,0.0
38.0625791319005,-78.49639514660629,R,Group Care Home,1956.0,169.0,12.0,2.0,"1807 CEDAR HILL RD Charlottesville, VA",1807 CEDAR HILL RD,Commercial,0,0.0,0.0
38.0416759795918,-78.4774398367347,R,Office Building,1948.0,1224.0,12.0,1.5,"206 HILLCREST RD Charlottesville, VA",206 HILLCREST RD,Commercial,0,0.0,0.0
38.0251934,-78.5006626264398,R,Office Building,1948.0,1208.0,12.0,1.5,"1120 FOREST HILLS AVE Charlottesville, VA",1120 FOREST HILLS AVE,Commercial,0,0.0,0.0
38.0251864,-78.498524,R,Office Building,1948.0,138.0,12.0,1.0,"1102 FOREST HILLS AVE Charlottesville, VA",1102 FOREST HILLS AVE,Commercial,0,0.0,0.0
38.0221598,-78.4976595,R,Retail Store,1972.0,4800.0,10.0,2.0,"765 ORANGEDALE AVE Charlottesville, VA",765 ORANGEDALE AVE,Commercial,0,0.0,0.0
38.025834694129294,-78.5182334459767,R,Retail Store,1966.0,600.0,12.0,1.0,"2324 FONTAINE AVE Charlottesville, VA",2324 FONTAINE AVE,Commercial,0,1.0,1.0
38.0257353,-78.51835200000002,R,Retail Store,1966.0,3168.0,12.0,1.0,"2322 FONTAINE AVE Charlottesville, VA",2322 FONTAINE AVE,Commercial,0,0.0,0.0
38.024536,-78.522215,R,Apartments 1-10 units,1875.0,2870.0,8.0,2.0,"117 WESTERLY AVE Charlottesville, VA",117 WESTERLY AVE,Commercial,0,0.0,0.0
38.02500720000001,-78.521116,R,Apartments 1-10 units,1875.0,108.0,8.0,1.0,"2504 PLATEAU RD Charlottesville, VA",2504 PLATEAU RD,Commercial,0,0.0,0.0
38.020578,-78.5081412341497,R,Convenience Market,1964.0,440.0,12.0,1.0,"920 RAINIER RD Charlottesville, VA",920 RAINIER RD,Commercial,0,0.0,0.0
38.0187064,-78.5158488464613,R,Retail Store,1961.0,3150.0,12.0,1.0,"122 PARK RD Charlottesville, VA",122 PARK RD,Commercial,0,0.0,0.0
38.0186561,-78.5155687477617,R,Retail Store,1957.0,1588.0,12.0,1.0,"120 PARK RD Charlottesville, VA",120 PARK RD,Commercial,0,0.0,0.0
38.027092,-78.455169,R,Retail Store,1957.0,1352.0,12.0,1.0,"408 RIVERSIDE AVE Charlottesville, VA",408 RIVERSIDE AVE,Commercial,0,0.0,0.0
38.0266996887274,-78.4548630311558,R,Retail Store,1924.0,2138.0,12.0,1.0,"404 RIVERSIDE AVE Charlottesville, VA",404 RIVERSIDE AVE,Commercial,0,0.0,0.0
38.01994855,-78.49693075486859,R,Service Repair Garage,1960.0,1507.0,12.0,1.0,"973 ROCK CREEK RD Charlottesville, VA",973 ROCK CREEK RD,Commercial,0,0.0,0.0
38.0199732,-78.49632925,R,Restaurant,1975.0,2400.0,12.0,1.0,"978 ROCK CREEK RD Charlottesville, VA",978 ROCK CREEK RD,Commercial,0,1.0,1.0
38.019516,-78.49816,R,Restaurant,1975.0,950.0,12.0,1.0,"932 ROCK CREEK RD Charlottesville, VA",932 ROCK CREEK RD,Commercial,0,0.0,0.0
38.019443,-78.498092,R,Office Building,1925.0,790.0,12.0,2.0,"934 ROCK CREEK RD Charlottesville, VA",934 ROCK CREEK RD,Commercial,0,0.0,0.0
38.019398,-78.497277,R,Office Building,1925.0,460.0,12.0,1.0,"947 ROCK CREEK RD Charlottesville, VA",947 ROCK CREEK RD,Commercial,0,0.0,0.0
38.0223309,-78.4832527,R,Office Building,1951.0,201.0,12.0,1.0,"505 ELLIOTT AVE Charlottesville, VA",505 ELLIOTT AVE,Commercial,0,0.0,0.0
38.02195800000001,-78.48773670000001,R,Service Repair Garage,1967.0,3000.0,12.0,1.0,"111 LANKFORD AVE Charlottesville, VA",111 LANKFORD AVE,Commercial,0,0.0,0.0
38.021615000000004,-78.4841430406732,R,Restaurant,1962.0,2808.0,12.0,1.0,"1111 RAYON ST Charlottesville, VA",1111 RAYON ST,Commercial,0,0.0,0.0
38.0213915,-78.4848954,R,Retail Store,1939.0,975.0,12.0,1.0,"501 DRUID AVE Charlottesville, VA",501 DRUID AVE,Commercial,0,0.0,0.0
38.0211128,-78.4841407,R,Retail Store,1955.0,884.0,12.0,1.0,"511 DRUID AVE Charlottesville, VA",511 DRUID AVE,Commercial,0,0.0,0.0
38.0210588,-78.48400749999998,R,Retail Store,1955.0,3181.0,12.0,1.0,"513 DRUID AVE Charlottesville, VA",513 DRUID AVE,Commercial,0,0.0,0.0
38.0208622,-78.48449579999998,R,Medical Office,1984.0,1267.0,12.0,1.0,"508 DRUID AVE Charlottesville, VA",508 DRUID AVE,Commercial,0,0.0,0.0
38.0208174,-78.4843516,R,Medical Office,1984.0,1596.0,12.0,1.0,"510 DRUID AVE Charlottesville, VA",510 DRUID AVE,Commercial,0,0.0,0.0
38.0207499,-78.48418509999998,R,Medical Office,1984.0,801.0,12.0,1.0,"512 DRUID AVE Charlottesville, VA",512 DRUID AVE,Commercial,0,0.0,0.0
38.0199228,-78.4861385,R,Medical Office,1984.0,772.0,12.0,1.0,"501 ROCKLAND AVE Charlottesville, VA",501 ROCKLAND AVE,Commercial,0,0.0,0.0
38.01992979999999,-78.4853838,R,Medical Office,1984.0,1295.0,12.0,1.0,"506 STONEHENGE AVE Charlottesville, VA",506 STONEHENGE AVE,Commercial,0,0.0,0.0
38.019647,-78.48481199999998,R,Medical Office,1984.0,1847.0,12.0,1.0,"514 STONEHENGE AVE Charlottesville, VA",514 STONEHENGE AVE,Commercial,0,0.0,0.0
38.0196077,-78.4854282,R,Medical Office,1984.0,792.0,12.0,1.0,"511 ROCKLAND AVE Charlottesville, VA",511 ROCKLAND AVE,Commercial,0,1.0,1.0
38.0231834,-78.4914658,R,Medical Office,1984.0,1853.0,12.0,1.0,"103 LINDEN ST Charlottesville, VA",103 LINDEN ST,Commercial,0,0.0,0.0
38.0272404,-78.45586750000002,R,Church,1979.0,45100.0,12.0,2.0,"422 RIVERSIDE AVE Charlottesville, VA",422 RIVERSIDE AVE,Commercial,0,0.0,0.0
38.042114700000006,-78.46011949999998,R,Church,1979.0,18480.0,12.0,2.0,"1039 MARTIN ST Charlottesville, VA",1039 MARTIN ST,Commercial,0,0.0,0.0
38.0219934,-78.4810773,R,Church,1979.0,28464.0,10.0,2.0,"1001 AVON ST Charlottesville, VA",1001 AVON ST,Commercial,0,0.0,0.0
38.0361956,-78.4955499,R,Apartments 11-20 Units,1916.0,10909.0,10.0,2.0,"1115 PAGE ST Charlottesville, VA",1115 PAGE ST,Commercial,0,1.0,1.0
38.0361956,-78.4955499,R,Apartments 11-20 Units,1916.0,10909.0,10.0,2.0,"1115 PAGE ST Charlottesville, VA",1115 PAGE ST,Commercial,0,1.0,1.0
38.0195954,-78.48365230000002,R,Apartments 11-20 Units,1916.0,,8.0,2.0,"1307 EARLY ST Charlottesville, VA",1307 EARLY ST,Commercial,0,0.0,0.0
38.02884299999999,-78.51166099999998,R,Group Care Home,1985.0,3113.0,10.0,2.5,"1804 CHELSEA DR Charlottesville, VA",1804 CHELSEA DR,Commercial,0,0.0,0.0
38.06627,-78.47379529999998,R,Office Building,1925.0,3304.0,10.0,2.25,"2224 BRANDYWINE DR Charlottesville, VA",2224 BRANDYWINE DR,Commercial,0,0.0,0.0
38.0661484,-78.4750385,R,Office Building,1925.0,153.0,10.0,1.0,"1949 MICHAEL PL Charlottesville, VA",1949 MICHAEL PL,Commercial,0,0.0,0.0
38.02185545,-78.50356293438091,R,Group Care Home,1925.0,2292.0,10.0,2.0,"615 SHAMROCK RD Charlottesville, VA",615 SHAMROCK RD,Commercial,0,0.0,0.0
38.03085,-78.508749,R,Office Building,0.0,,,,"1707 JEFFERSON PARK AVE Charlottesville, VA",1707 JEFFERSON PARK AVE,Commercial,0,0.0,0.0
38.027868700000006,-78.5095765,R,Office Building,0.0,,,,"109 KENT TER Charlottesville, VA",109 KENT TER,Commercial,0,0.0,0.0
38.04233645,-78.4895105838811,R,Office Building,0.0,,,,"1623 MADISON AVE Charlottesville, VA",1623 MADISON AVE,Commercial,0,0.0,0.0
38.04233645,-78.4895105838811,R,Office Building,0.0,,,,"1623 MADISON AVE Charlottesville, VA",1623 MADISON AVE,Commercial,0,0.0,0.0
38.0414838,-78.49890129999999,R,Office Building,0.0,,,,"1600 GRADY AVE Charlottesville, VA",1600 GRADY AVE,Commercial,0,0.0,0.0
38.0383282,-78.49979394969009,R,Office Building,0.0,,,,"1530 VIRGINIA AVE Charlottesville, VA",1530 VIRGINIA AVE,Commercial,0,0.0,0.0
38.039485600000006,-78.5112352,R,Office Building,0.0,,,,"131 CAMERON LN Charlottesville, VA",131 CAMERON LN,Commercial,0,0.0,0.0
38.0404668,-78.50864440000002,R,Office Building,1881.0,5680.0,10.0,2.5,"103 CRESAP RD Charlottesville, VA",103 CRESAP RD,Commercial,0,0.0,0.0
38.0422758,-78.4888375702557,R,Office Building,1881.0,831.0,10.0,1.0,"1617 MADISON AVE Charlottesville, VA",1617 MADISON AVE,Commercial,0,0.0,0.0
38.0353648980397,-78.4606652009263,R,Office Building,1946.0,4280.0,12.0,1.0,"1328 LONG ST Charlottesville, VA",1328 LONG ST,Commercial,0,0.0,0.0
38.029407,-78.51144599999998,R,Office Building,1901.0,1496.0,12.0,2.0,"111 CHELSEA DR Charlottesville, VA",111 CHELSEA DR,Commercial,0,0.0,0.0
38.04146315,-78.4989107451958,R,Office Building,1920.0,8786.0,12.0,2.0,"1600 GRADY AVE Charlottesville, VA",1600 GRADY AVE,Commercial,0,0.0,0.0
38.0414838,-78.49890129999999,R,Office,1946.0,2282.0,10.0,1.0,"1600 GRADY AVE Charlottesville, VA",1600 GRADY AVE,Commercial,0,0.0,0.0
38.0356880413425,-78.46588096561621,R,Office,1946.0,960.0,10.0,1.0,"818 ST CLAIR AVE Charlottesville, VA",818 ST CLAIR AVE,Commercial,0,0.0,0.0
38.0360033750829,-78.4684747457698,R,Office,1946.0,572.0,10.0,1.0,"815 LOCUST AVE Charlottesville, VA",815 LOCUST AVE,Commercial,0,0.0,0.0
38.0142745,-78.47008829999999,R,Office,1946.0,1780.0,10.0,1.0,"1000 LINDEN AVE Charlottesville, VA",1000 LINDEN AVE,Commercial,0,0.0,0.0
38.01425915,-78.4700249587779,R,Office,1946.0,568.0,10.0,1.0,"1000 LINDEN AVE Charlottesville, VA",1000 LINDEN AVE,Commercial,0,0.0,0.0
38.01425915,-78.4700249587779,R,Office,1946.0,1279.0,10.0,1.0,"1000 LINDEN AVE Charlottesville, VA",1000 LINDEN AVE,Commercial,0,0.0,0.0
38.01425915,-78.4700249587779,R,Office,1946.0,932.0,10.0,1.0,"1000 LINDEN AVE Charlottesville, VA",1000 LINDEN AVE,Commercial,0,0.0,0.0
38.0233786,-78.4733204796663,R,Office,1946.0,1106.0,10.0,1.0,"1000 MONTICELLO RD Charlottesville, VA",1000 MONTICELLO RD,Commercial,0,0.0,0.0
38.0140208,-78.4699995,R,Office,1946.0,1164.0,10.0,1.0,"1002 LINDEN AVE Charlottesville, VA",1002 LINDEN AVE,Commercial,0,0.0,0.0
38.0315766,-78.47008829999999,,Office,1946.0,1282.0,10.0,1.0,"1100 HIGH ST Charlottesville, VA",1100 HIGH ST,Commercial,0,0.0,0.0
38.02795689999999,-78.5125958988187,R,Mortuary,1937.0,6198.0,12.0,2.0,"112 HARMON ST Charlottesville, VA",112 HARMON ST,Commercial,0,0.0,0.0
38.050381,-78.507728,R,Commercial,1958.0,3368.0,10.0,1.0,"2426 ARLINGTON BLVD Charlottesville, VA",2426 ARLINGTON BLVD,Commercial,0,0.0,0.0
38.050381,-78.507728,R,Office Building,1957.0,3640.0,12.0,2.0,"2426 ARLINGTON BLVD Charlottesville, VA",2426 ARLINGTON BLVD,Commercial,0,0.0,0.0
0.0,0.0,R,Retail,0.0,1372.0,9.0,1.0,"416 4TH ST Charlottesville, VA",416 4TH ST,Commercial,0,0.0,0.0
38.0580855,-78.48258679999998,R,Parking Structure,0.0,,,,"1627 ST ANNES RD Charlottesville, VA",1627 ST ANNES RD,Commercial,0,0.0,0.0
38.02120155,-78.4704062,R,Office Building,1920.0,4243.0,10.0,2.5,"314 CARLTON RD Charlottesville, VA",314 CARLTON RD,Commercial,0,1.0,1.0
38.02506695,-78.5107094431513,R,Office Building,1920.0,9150.0,12.0,3.0,"2221 CENTER AVE Charlottesville, VA",2221 CENTER AVE,Commercial,0,0.0,0.0
38.0250024,-78.511494,R,Office Building,1920.0,3492.0,12.0,2.0,"2200 HILL ST Charlottesville, VA",2200 HILL ST,Commercial,0,0.0,0.0
38.0280387,-78.4691781,R,Restaurant,1926.0,1468.0,10.0,1.0,"208 12TH ST Charlottesville, VA",208 12TH ST,Commercial,0,0.0,0.0
39.78818,-85.612594,C,Restaurant,1926.0,1225.0,10.0,1.0,"965 2ND ST Charlottesville, VA",965 2ND ST,Commercial,0,0.0,0.0
38.045356,-78.459515,R,Office,1926.0,4389.0,10.0,1.0,"110 LOCUST LANE CT Charlottesville, VA",110 LOCUST LANE CT,Commercial,0,0.0,0.0
38.02366870000001,-78.4600751,R,Office Building,1957.0,4448.0,12.0,2.0,"1617 MARKET ST Charlottesville, VA",1617 MARKET ST,Commercial,0,0.0,0.0
38.031740299999996,-78.48190140000001,R,Office Building,1790.0,3558.0,12.0,2.0,"1619 MARKET ST Charlottesville, VA",1619 MARKET ST,Commercial,0,0.0,0.0
38.0234163,-78.4595866,R,Office Building,1790.0,1135.0,12.0,1.0,"1701 MARKET ST Charlottesville, VA",1701 MARKET ST,Commercial,0,0.0,0.0
38.017473,-78.494457,R,Office Building,1800.0,2376.0,12.0,2.0,"185 BROOKWOOD DR Charlottesville, VA",185 BROOKWOOD DR,Commercial,0,0.0,0.0
38.03327270000001,-78.46991070000001,R,Office Building,1920.0,3790.0,8.0,2.5,"602 LOCUST AVE Charlottesville, VA",602 LOCUST AVE,Commercial,0,0.0,0.0
38.0174944,-78.48479549999998,R,Office Building,1920.0,324.0,8.0,1.0,"612 PALATINE AVE Charlottesville, VA",612 PALATINE AVE,Commercial,0,0.0,0.0
38.0329864,-78.46866740000002,R,Office Building,1852.0,23565.0,12.0,3.0,"604 GROVE AVE Charlottesville, VA",604 GROVE AVE,Commercial,0,0.0,0.0
38.032855,-78.465338,R,Office Building,1920.0,6080.0,12.0,2.0,"700 GILLESPIE AVE Charlottesville, VA",700 GILLESPIE AVE,Commercial,0,0.0,0.0
38.0328546,-78.4687784,R,Office Building,1920.0,101.0,12.0,1.0,"600 GROVE AVE Charlottesville, VA",600 GROVE AVE,Commercial,0,0.0,0.0
38.0326532,-78.46643619999998,R,Office,1925.0,1245.0,10.0,1.0,"1310 POPLAR ST Charlottesville, VA",1310 POPLAR ST,Commercial,0,0.0,0.0
38.03258320000001,-78.4656258,R,Office,0.0,891.0,10.0,1.0,"610 GILLESPIE AVE Charlottesville, VA",610 GILLESPIE AVE,Commercial,0,0.0,0.0
38.0373630598584,-78.47245646979691,R,Apartments 1-10 units,1925.0,2940.0,8.0,2.0,"701 LYONS COURT LN Charlottesville, VA",701 LYONS COURT LN,Commercial,0,0.0,0.0
38.02321540000001,-78.4761046,R,Office Building,1925.0,2932.0,10.0,2.0,"829 MONTICELLO AVE Charlottesville, VA",829 MONTICELLO AVE,Commercial,0,0.0,0.0
38.03664500000001,-78.46682700000002,R,Office Building,1925.0,196.0,10.0,1.0,"850 LOCUST AVE Charlottesville, VA",850 LOCUST AVE,Commercial,0,0.0,0.0
38.01896900000001,-78.4827059,R,Bank,1974.0,8236.0,12.0,2.0,"1309 BELMONT PARK nan Charlottesville, VA",,Commercial,0,0.0,0.0
38.0369862,-78.472597,R,Bank,1974.0,397.0,12.0,1.0,"710 LYONS COURT LN Charlottesville, VA",710 LYONS COURT LN,Commercial,0,0.0,0.0
38.0371767236719,-78.4724480461953,R,Office Building,1850.0,3952.0,12.0,2.0,"712 LYONS COURT LN Charlottesville, VA",712 LYONS COURT LN,Commercial,0,0.0,0.0
38.03004489999999,-78.46842319999998,R,Office Building,1850.0,867.0,12.0,3.0,"1127 LITTLE HIGH ST Charlottesville, VA",1127 LITTLE HIGH ST,Commercial,0,0.0,0.0
38.03009520000001,-78.46975529999997,R,Office Building,1850.0,2265.0,12.0,1.0,"1114 LITTLE HIGH ST Charlottesville, VA",1114 LITTLE HIGH ST,Commercial,0,0.0,0.0
38.0298741,-78.4679348,R,Office Building,1900.0,2774.0,12.0,2.0,"1201 LITTLE HIGH ST Charlottesville, VA",1201 LITTLE HIGH ST,Commercial,0,0.0,0.0
38.0294165,-78.467846,R,Office Building,1900.0,154.0,12.0,1.0,"1202 LITTLE HIGH ST Charlottesville, VA",1202 LITTLE HIGH ST,Commercial,0,1.0,1.0
38.02937160000001,-78.46770169999998,R,Office Building,1905.0,2768.0,10.0,2.0,"1204 LITTLE HIGH ST Charlottesville, VA",1204 LITTLE HIGH ST,Commercial,0,0.0,0.0
38.0287531,-78.47268580000002,R,Office Building,1905.0,169.0,8.0,1.0,"1009 MARKET ST Charlottesville, VA",1009 MARKET ST,Commercial,0,0.0,0.0
38.0282239,-78.47252309999998,,Office Building,1954.0,5653.0,20.0,1.0,"1014 MARKET ST Charlottesville, VA",1014 MARKET ST,Commercial,0,0.0,0.0
38.0237589,-78.4849363,C,Office Building,1954.0,5268.0,12.0,3.0,"219 ELLIOTT AVE Charlottesville, VA",219 ELLIOTT AVE,Commercial,0,0.0,0.0
38.031740299999996,-78.48190140000001,R,Office Building,1954.0,23846.0,12.0,2.0,"1510 MARKET ST Charlottesville, VA",1510 MARKET ST,Commercial,0,0.0,0.0
38.0317757,-78.4628283,R,Office Building,1954.0,414.0,12.0,1.0,"533 CAROLINE AVE Charlottesville, VA",533 CAROLINE AVE,Commercial,0,0.0,0.0
38.031757,-78.463539,R,Office Building,1900.0,1898.0,10.0,1.5,"534 MEADE AVE Charlottesville, VA",534 MEADE AVE,Commercial,0,0.0,0.0
38.01850635,-78.49565940601791,R,Apartments 1-10 units,1925.0,2820.0,10.0,1.0,"135 BROOKWOOD DR Charlottesville, VA",135 BROOKWOOD DR,Commercial,0,0.0,0.0
38.018205,-78.495707,R,Apartments 11-20 Units,1967.0,49002.0,12.0,3.0,"143 BROOKWOOD DR Charlottesville, VA",143 BROOKWOOD DR,Commercial,0,0.0,0.0
